STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Zone de référence,MEASURE,Mesure,UNIT_MEASURE,Unité de mesure,TRANSFORMATION,Transformation,ADJUSTMENT,Ajustement,SEX,Sexe,AGE,Âge,ACTIVITY,Activité économique,FREQ,Fréquence d'observation,TIME_PERIOD,Période temporelle,OBS_VALUE,Valeur d'observation,BASE_PER,Période de base,OBS_STATUS,Statut d'observation,UNIT_MULT,Multiplicateur d'unité,DECIMALS,Décimales
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,CHE,Suisse,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2022,,34.275,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2022,,127.8083,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2021,,182.95,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2020,,180.4667,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2019,,164.4417,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2018,,152.8917,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2017,,125.1333,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2016,,133.275,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2015,,125.5417,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2014,,105.2417,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,KOR,Corée,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y55T64,De 55 à 64 ans,_Z,Non applicable,A,Annuelle,2013,,83.375,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2020,,64,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2019,,56.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2018,,55.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2017,,64.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2016,,65.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2015,,72.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2014,,67.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2013,,67.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2023,,52.85,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,FIN,Finlande,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2022,,45.1,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2017,,241.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2016,,278.25,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2015,,302.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2014,,300.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,290.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2023,,192.2,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2022,,191.4,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2021,,210.1,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2020,,195.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,BEL,Belgique,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2019,,185.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2020,,2332.593,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2019,,1473.241,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2018,,1304,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2017,,1262.628,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2016,,1204.13,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2015,,1142.591,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2014,,1122.849,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,1193.42,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2023,,1578.574,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,COL,Colombie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2022,,1690.631,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2020,,407.5,,,,B,Time series break,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2019,,437,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2018,,484.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2017,,526,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2016,,583.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2015,,618.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2014,,685.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2013,,648,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2023,,347.225,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,ITA,Italie,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2022,,355.975,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2020,,3014.917,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2019,,1770.083,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2018,,1807.417,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2017,,1954.5,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2016,,2210.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2015,,2466.833,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2014,,2852.833,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2013,,3323.917,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2023,,1756.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,USA,États-Unis,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y15T24,De 15 à 24 ans,_Z,Non applicable,A,Annuelle,2022,,1714.417,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2020,,132.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2019,,112.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2018,,132,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2017,,163.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2016,,189.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2015,,229.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2014,,262.25,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2013,,279.75,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2023,,114.8,,,,A,Normal value,3,Thousands,0,Zero
DATAFLOW,OECD.SDD.TPS:DSD_LFS@DF_IALFS_UNE_Q(1.0),Population au chômage,I,SVK,République slovaque,UNE,Chômage,PS,Personnes,_Z,N'est pas applicable,Y,Corrigé des variations saisonnières et des effets de calendrier,_T,Total,Y25T54,De 25 à 54 ans,_Z,Non applicable,A,Annuelle,2022,,120.275,,,,A,Normal value,3,Thousands,0,Zero
